timestamp,open,high,low,close,volume
2019-12-03,1279.5700,1298.4600,1279.0000,1295.2800,1268647
2019-12-02,1301.0000,1305.8300,1281.0000,1289.9200,1511851
2019-11-29,1307.1200,1310.2000,1303.9700,1304.9600,586981
2019-11-27,1315.0000,1318.3600,1309.6300,1312.9900,996329
2019-11-26,1309.8600,1314.8000,1305.0900,1313.5500,1069795
2019-11-25,1299.1800,1311.3100,1298.1300,1306.6900,1036487
2019-11-22,1305.6200,1308.7300,1291.4100,1295.3400,1386506
2019-11-21,1301.4800,1312.5900,1293.0000,1301.3500,995499
2019-11-20,1311.7400,1315.0000,1291.1500,1303.0500,1309835
2019-11-19,1327.7000,1327.7000,1312.8000,1315.4600,1269372
2019-11-18,1332.2200,1335.5300,1317.5000,1320.7000,1488083
2019-11-15,1318.9400,1334.8800,1314.2800,1334.8700,1782955
2019-11-14,1297.5000,1317.0000,1295.6500,1311.4600,1194305
2019-11-13,1294.0700,1304.3000,1293.5100,1298.0000,853861
2019-11-12,1300.0000,1310.0000,1295.7700,1298.8000,1085859
2019-11-11,1303.1800,1306.4200,1297.4100,1299.1900,1012429
2019-11-08,1305.2800,1318.0000,1304.3700,1311.3700,1251916
2019-11-07,1294.2800,1323.7400,1294.2400,1308.8600,2029970
2019-11-06,1289.4600,1293.7300,1282.5000,1291.8000,1152977
2019-11-05,1292.8900,1298.9300,1291.2300,1292.0300,1282711
2019-11-04,1276.4500,1294.1300,1276.3600,1291.3700,1500964
2019-11-01,1265.0000,1274.6200,1260.5000,1273.7400,1670072
2019-10-31,1261.2800,1267.6700,1250.8400,1260.1100,1455651
2019-10-30,1252.9700,1269.3600,1252.0000,1261.2900,1408851
2019-10-29,1276.2300,1281.5900,1257.2100,1262.6200,1886380
2019-10-28,1275.4500,1299.3100,1272.5400,1290.0000,2524976
2019-10-25,1251.0300,1269.6000,1250.0100,1265.1300,1213051
2019-10-24,1260.9000,1264.0000,1253.7100,1260.9900,1039868
2019-10-23,1242.3600,1259.8900,1242.3600,1259.1300,928595
2019-10-22,1247.8500,1250.6000,1241.3800,1242.8000,1047851
2019-10-21,1252.2600,1254.6300,1240.6000,1246.1500,1026750
2019-10-18,1253.4600,1258.8900,1241.0800,1245.4900,1321924
2019-10-17,1250.9300,1263.3300,1249.9400,1253.0700,980510
2019-10-16,1241.1700,1254.7400,1238.4500,1243.6400,1168174
2019-10-15,1220.4000,1247.3300,1220.4000,1243.0100,1395259
2019-10-14,1212.3400,1226.3300,1211.7600,1217.1400,882039
2019-10-11,1222.2100,1228.3900,1213.7400,1215.4500,1277144
2019-10-10,1198.5800,1215.0000,1197.3400,1208.6700,932531
2019-10-09,1199.3500,1208.3500,1197.6300,1202.3100,876632
2019-10-08,1197.5900,1206.0800,1189.0100,1189.1300,1141784
2019-10-07,1204.4000,1218.2000,1203.7500,1207.6800,867149
2019-10-04,1191.8900,1211.4400,1189.1700,1209.0000,1183264
2019-10-03,1180.0000,1189.0600,1162.4300,1187.8300,1663656
2019-10-02,1196.9800,1196.9900,1171.2900,1176.6300,1639237
2019-10-01,1219.0000,1231.2300,1203.5800,1205.1000,1358279
2019-09-30,1220.9700,1226.0000,1212.3000,1219.0000,1419676
2019-09-27,1243.0100,1244.0200,1214.4500,1225.0900,1354432
2019-09-26,1241.9600,1245.0000,1232.2700,1241.3900,1561882
